v1	I(D1)
5.763499999998525e-001	1.267300e-002
5.763599999998524e-001	1.267657e-002
5.763699999998524e-001	1.268014e-002
5.763799999998523e-001	1.268371e-002
5.763899999998523e-001	1.268729e-002
5.763999999998523e-001	1.269086e-002
5.764099999998522e-001	1.269444e-002
5.764199999998522e-001	1.269801e-002
5.764299999998521e-001	1.270159e-002
5.764399999998521e-001	1.270517e-002
5.764499999998520e-001	1.270875e-002
5.764599999998520e-001	1.271233e-002
5.764699999998519e-001	1.271591e-002
5.764799999998519e-001	1.271949e-002
5.764899999998518e-001	1.272308e-002
5.764999999998518e-001	1.272666e-002
5.765099999998518e-001	1.273025e-002
5.765199999998517e-001	1.273383e-002
5.765299999998517e-001	1.273742e-002
5.765399999998516e-001	1.274101e-002
5.765499999998516e-001	1.274460e-002
5.765599999998515e-001	1.274819e-002
5.765699999998515e-001	1.275178e-002
5.765799999998514e-001	1.275537e-002
5.765899999998514e-001	1.275897e-002
5.765999999998513e-001	1.276256e-002
5.766099999998513e-001	1.276616e-002
5.766199999998513e-001	1.276976e-002
5.766299999998512e-001	1.277335e-002
5.766399999998512e-001	1.277695e-002
5.766499999998511e-001	1.278055e-002
5.766599999998511e-001	1.278415e-002
5.766699999998510e-001	1.278775e-002
5.766799999998510e-001	1.279136e-002
5.766899999998509e-001	1.279496e-002
5.766999999998509e-001	1.279857e-002
5.767099999998508e-001	1.280217e-002
5.767199999998508e-001	1.280578e-002
5.767299999998508e-001	1.280939e-002
5.767399999998507e-001	1.281299e-002
5.767499999998507e-001	1.281660e-002
5.767599999998506e-001	1.282021e-002
5.767699999998506e-001	1.282383e-002
5.767799999998505e-001	1.282744e-002
5.767899999998505e-001	1.283105e-002
5.767999999998504e-001	1.283467e-002
5.768099999998504e-001	1.283828e-002
5.768199999998503e-001	1.284190e-002
5.768299999998503e-001	1.284552e-002
5.768399999998503e-001	1.284914e-002
5.768499999998502e-001	1.285276e-002
5.768599999998502e-001	1.285638e-002
5.768699999998501e-001	1.286000e-002
5.768799999998501e-001	1.286362e-002
5.768899999998500e-001	1.286725e-002
5.768999999998500e-001	1.287087e-002
5.769099999998499e-001	1.287450e-002
5.769199999998499e-001	1.287813e-002
5.769299999998498e-001	1.288175e-002
5.769399999998498e-001	1.288538e-002
5.769499999998498e-001	1.288901e-002
5.769599999998497e-001	1.289265e-002
5.769699999998497e-001	1.289628e-002
5.769799999998496e-001	1.289991e-002
5.769899999998496e-001	1.290355e-002
5.769999999998495e-001	1.290718e-002
5.770099999998495e-001	1.291082e-002
5.770199999998494e-001	1.291445e-002
5.770299999998494e-001	1.291809e-002
5.770399999998493e-001	1.292173e-002
5.770499999998493e-001	1.292537e-002
5.770599999998493e-001	1.292901e-002
5.770699999998492e-001	1.293266e-002
5.770799999998492e-001	1.293630e-002
5.770899999998491e-001	1.293994e-002
5.770999999998491e-001	1.294359e-002
5.771099999998490e-001	1.294724e-002
5.771199999998490e-001	1.295088e-002
5.771299999998489e-001	1.295453e-002
5.771399999998489e-001	1.295818e-002
5.771499999998488e-001	1.296183e-002
5.771599999998488e-001	1.296548e-002
5.771699999998488e-001	1.296914e-002
5.771799999998487e-001	1.297279e-002
5.771899999998487e-001	1.297644e-002
5.771999999998486e-001	1.298010e-002
5.772099999998486e-001	1.298376e-002
5.772199999998485e-001	1.298741e-002
5.772299999998485e-001	1.299107e-002
5.772399999998484e-001	1.299473e-002
5.772499999998484e-001	1.299839e-002
5.772599999998483e-001	1.300206e-002
5.772699999998483e-001	1.300572e-002
5.772799999998483e-001	1.300938e-002
5.772899999998482e-001	1.301305e-002
5.772999999998482e-001	1.301671e-002
5.773099999998481e-001	1.302038e-002
5.773199999998481e-001	1.302405e-002
5.773299999998480e-001	1.302772e-002
5.773399999998480e-001	1.303139e-002
5.773499999998479e-001	1.303506e-002
5.773599999998479e-001	1.303873e-002
5.773699999998478e-001	1.304240e-002
5.773799999998478e-001	1.304608e-002
5.773899999998478e-001	1.304975e-002
5.773999999998477e-001	1.305343e-002
5.774099999998477e-001	1.305711e-002
5.774199999998476e-001	1.306079e-002
5.774299999998476e-001	1.306446e-002
5.774399999998475e-001	1.306815e-002
5.774499999998475e-001	1.307183e-002
5.774599999998474e-001	1.307551e-002
5.774699999998474e-001	1.307919e-002
5.774799999998473e-001	1.308288e-002
5.774899999998473e-001	1.308656e-002
5.774999999998473e-001	1.309025e-002
5.775099999998472e-001	1.309394e-002
5.775199999998472e-001	1.309763e-002
5.775299999998471e-001	1.310132e-002
5.775399999998471e-001	1.310501e-002
5.775499999998470e-001	1.310870e-002
5.775599999998470e-001	1.311239e-002
5.775699999998469e-001	1.311608e-002
5.775799999998469e-001	1.311978e-002
5.775899999998468e-001	1.312348e-002
5.775999999998468e-001	1.312717e-002
5.776099999998468e-001	1.313087e-002
5.776199999998467e-001	1.313457e-002
5.776299999998467e-001	1.313827e-002
5.776399999998466e-001	1.314197e-002
5.776499999998466e-001	1.314567e-002
5.776599999998465e-001	1.314938e-002
5.776699999998465e-001	1.315308e-002
5.776799999998464e-001	1.315679e-002
5.776899999998464e-001	1.316049e-002
5.776999999998463e-001	1.316420e-002
5.777099999998463e-001	1.316791e-002
5.777199999998463e-001	1.317162e-002
5.777299999998462e-001	1.317533e-002
5.777399999998462e-001	1.317904e-002
5.777499999998461e-001	1.318275e-002
5.777599999998461e-001	1.318647e-002
5.777699999998460e-001	1.319018e-002
5.777799999998460e-001	1.319390e-002
5.777899999998459e-001	1.319761e-002
5.777999999998459e-001	1.320133e-002
5.778099999998458e-001	1.320505e-002
5.778199999998458e-001	1.320877e-002
5.778299999998457e-001	1.321249e-002
5.778399999998457e-001	1.321621e-002
5.778499999998457e-001	1.321993e-002
5.778599999998456e-001	1.322366e-002
5.778699999998456e-001	1.322738e-002
5.778799999998455e-001	1.323111e-002
5.778899999998455e-001	1.323484e-002
5.778999999998454e-001	1.323856e-002
5.779099999998454e-001	1.324229e-002
5.779199999998453e-001	1.324602e-002
5.779299999998453e-001	1.324975e-002
5.779399999998452e-001	1.325349e-002
5.779499999998452e-001	1.325722e-002
5.779599999998452e-001	1.326096e-002
5.779699999998451e-001	1.326469e-002
5.779799999998451e-001	1.326843e-002
5.779899999998450e-001	1.327217e-002
5.779999999998450e-001	1.327590e-002
5.780099999998449e-001	1.327964e-002
5.780199999998449e-001	1.328338e-002
5.780299999998448e-001	1.328713e-002
5.780399999998448e-001	1.329087e-002
5.780499999998447e-001	1.329461e-002
5.780599999998447e-001	1.329836e-002
5.780699999998447e-001	1.330210e-002
5.780799999998446e-001	1.330585e-002
5.780899999998446e-001	1.330960e-002
5.780999999998445e-001	1.331335e-002
5.781099999998445e-001	1.331710e-002
5.781199999998444e-001	1.332085e-002
5.781299999998444e-001	1.332460e-002
5.781399999998443e-001	1.332836e-002
5.781499999998443e-001	1.333211e-002
5.781599999998442e-001	1.333586e-002
5.781699999998442e-001	1.333962e-002
5.781799999998442e-001	1.334338e-002
5.781899999998441e-001	1.334714e-002
5.781999999998441e-001	1.335090e-002
5.782099999998440e-001	1.335466e-002
5.782199999998440e-001	1.335842e-002
5.782299999998439e-001	1.336218e-002
5.782399999998439e-001	1.336595e-002
5.782499999998438e-001	1.336971e-002
5.782599999998438e-001	1.337348e-002
5.782699999998437e-001	1.337725e-002
5.782799999998437e-001	1.338101e-002
5.782899999998437e-001	1.338478e-002
5.782999999998436e-001	1.338855e-002
5.783099999998436e-001	1.339232e-002
5.783199999998435e-001	1.339610e-002
5.783299999998435e-001	1.339987e-002
5.783399999998434e-001	1.340364e-002
5.783499999998434e-001	1.340742e-002
5.783599999998433e-001	1.341120e-002
5.783699999998433e-001	1.341497e-002
5.783799999998432e-001	1.341875e-002
5.783899999998432e-001	1.342253e-002
5.783999999998432e-001	1.342631e-002
5.784099999998431e-001	1.343010e-002
5.784199999998431e-001	1.343388e-002
5.784299999998430e-001	1.343766e-002
5.784399999998430e-001	1.344145e-002
5.784499999998429e-001	1.344523e-002
5.784599999998429e-001	1.344902e-002
5.784699999998428e-001	1.345281e-002
5.784799999998428e-001	1.345660e-002
5.784899999998427e-001	1.346039e-002
5.784999999998427e-001	1.346418e-002
5.785099999998427e-001	1.346797e-002
5.785199999998426e-001	1.347177e-002
5.785299999998426e-001	1.347556e-002
5.785399999998425e-001	1.347936e-002
5.785499999998425e-001	1.348315e-002
5.785599999998424e-001	1.348695e-002
5.785699999998424e-001	1.349075e-002
5.785799999998423e-001	1.349455e-002
5.785899999998423e-001	1.349835e-002
5.785999999998422e-001	1.350215e-002
5.786099999998422e-001	1.350596e-002
5.786199999998422e-001	1.350976e-002
5.786299999998421e-001	1.351357e-002
5.786399999998421e-001	1.351737e-002
5.786499999998420e-001	1.352118e-002
5.786599999998420e-001	1.352499e-002
5.786699999998419e-001	1.352880e-002
5.786799999998419e-001	1.353261e-002
5.786899999998418e-001	1.353642e-002
5.786999999998418e-001	1.354023e-002
5.787099999998417e-001	1.354405e-002
5.787199999998417e-001	1.354786e-002
5.787299999998417e-001	1.355168e-002
5.787399999998416e-001	1.355550e-002
5.787499999998416e-001	1.355931e-002
5.787599999998415e-001	1.356313e-002
5.787699999998415e-001	1.356695e-002
5.787799999998414e-001	1.357077e-002
5.787899999998414e-001	1.357460e-002
5.787999999998413e-001	1.357842e-002
5.788099999998413e-001	1.358224e-002
5.788199999998412e-001	1.358607e-002
5.788299999998412e-001	1.358990e-002
5.788399999998412e-001	1.359372e-002
5.788499999998411e-001	1.359755e-002
5.788599999998411e-001	1.360138e-002
5.788699999998410e-001	1.360521e-002
5.788799999998410e-001	1.360905e-002
5.788899999998409e-001	1.361288e-002
5.788999999998409e-001	1.361671e-002
5.789099999998408e-001	1.362055e-002
5.789199999998408e-001	1.362439e-002
5.789299999998407e-001	1.362822e-002
5.789399999998407e-001	1.363206e-002
5.789499999998407e-001	1.363590e-002
5.789599999998406e-001	1.363974e-002
5.789699999998406e-001	1.364358e-002
5.789799999998405e-001	1.364743e-002
5.789899999998405e-001	1.365127e-002
5.789999999998404e-001	1.365512e-002
5.790099999998404e-001	1.365896e-002
5.790199999998403e-001	1.366281e-002
5.790299999998403e-001	1.366666e-002
5.790399999998402e-001	1.367051e-002
5.790499999998402e-001	1.367436e-002
5.790599999998402e-001	1.367821e-002
5.790699999998401e-001	1.368206e-002
5.790799999998401e-001	1.368591e-002
5.790899999998400e-001	1.368977e-002
5.790999999998400e-001	1.369363e-002
5.791099999998399e-001	1.369748e-002
5.791199999998399e-001	1.370134e-002
5.791299999998398e-001	1.370520e-002
5.791399999998398e-001	1.370906e-002
5.791499999998397e-001	1.371292e-002
5.791599999998397e-001	1.371678e-002
5.791699999998397e-001	1.372065e-002
5.791799999998396e-001	1.372451e-002
5.791899999998396e-001	1.372838e-002
5.791999999998395e-001	1.373224e-002
5.792099999998395e-001	1.373611e-002
5.792199999998394e-001	1.373998e-002
5.792299999998394e-001	1.374385e-002
5.792399999998393e-001	1.374772e-002
5.792499999998393e-001	1.375159e-002
5.792599999998392e-001	1.375546e-002
5.792699999998392e-001	1.375934e-002
5.792799999998392e-001	1.376321e-002
5.792899999998391e-001	1.376709e-002
5.792999999998391e-001	1.377097e-002
5.793099999998390e-001	1.377485e-002
5.793199999998390e-001	1.377873e-002
5.793299999998389e-001	1.378261e-002
5.793399999998389e-001	1.378649e-002
5.793499999998388e-001	1.379037e-002
5.793599999998388e-001	1.379426e-002
5.793699999998387e-001	1.379814e-002
5.793799999998387e-001	1.380203e-002
5.793899999998387e-001	1.380591e-002
5.793999999998386e-001	1.380980e-002
5.794099999998386e-001	1.381369e-002
5.794199999998385e-001	1.381758e-002
5.794299999998385e-001	1.382148e-002
5.794399999998384e-001	1.382537e-002
5.794499999998384e-001	1.382926e-002
5.794599999998383e-001	1.383316e-002
5.794699999998383e-001	1.383705e-002
5.794799999998382e-001	1.384095e-002
5.794899999998382e-001	1.384485e-002
5.794999999998381e-001	1.384875e-002
5.795099999998381e-001	1.385265e-002
5.795199999998381e-001	1.385655e-002
5.795299999998380e-001	1.386045e-002
5.795399999998380e-001	1.386436e-002
5.795499999998379e-001	1.386826e-002
5.795599999998379e-001	1.387217e-002
5.795699999998378e-001	1.387607e-002
5.795799999998378e-001	1.387998e-002
5.795899999998377e-001	1.388389e-002
5.795999999998377e-001	1.388780e-002
5.796099999998376e-001	1.389171e-002
5.796199999998376e-001	1.389562e-002
5.796299999998376e-001	1.389954e-002
5.796399999998375e-001	1.390345e-002
5.796499999998375e-001	1.390737e-002
5.796599999998374e-001	1.391128e-002
5.796699999998374e-001	1.391520e-002
5.796799999998373e-001	1.391912e-002
5.796899999998373e-001	1.392304e-002
5.796999999998372e-001	1.392696e-002
5.797099999998372e-001	1.393089e-002
5.797199999998371e-001	1.393481e-002
5.797299999998371e-001	1.393873e-002
5.797399999998371e-001	1.394266e-002
5.797499999998370e-001	1.394659e-002
5.797599999998370e-001	1.395051e-002
5.797699999998369e-001	1.395444e-002
5.797799999998369e-001	1.395837e-002
5.797899999998368e-001	1.396230e-002
5.797999999998368e-001	1.396624e-002
5.798099999998367e-001	1.397017e-002
5.798199999998367e-001	1.397410e-002
5.798299999998366e-001	1.397804e-002
5.798399999998366e-001	1.398198e-002
5.798499999998366e-001	1.398591e-002
5.798599999998365e-001	1.398985e-002
5.798699999998365e-001	1.399379e-002
5.798799999998364e-001	1.399773e-002
5.798899999998364e-001	1.400167e-002
5.798999999998363e-001	1.400562e-002
5.799099999998363e-001	1.400956e-002
5.799199999998362e-001	1.401351e-002
5.799299999998362e-001	1.401746e-002
5.799399999998361e-001	1.402140e-002
5.799499999998361e-001	1.402535e-002
5.799599999998361e-001	1.402930e-002
5.799699999998360e-001	1.403325e-002
5.799799999998360e-001	1.403720e-002
5.799899999998359e-001	1.404116e-002
5.799999999998359e-001	1.404511e-002
5.800099999998358e-001	1.404907e-002
5.800199999998358e-001	1.405302e-002
5.800299999998357e-001	1.405698e-002
5.800399999998357e-001	1.406094e-002
5.800499999998356e-001	1.406490e-002
5.800599999998356e-001	1.406886e-002
5.800699999998356e-001	1.407282e-002
5.800799999998355e-001	1.407679e-002
5.800899999998355e-001	1.408075e-002
5.800999999998354e-001	1.408472e-002
5.801099999998354e-001	1.408868e-002
5.801199999998353e-001	1.409265e-002
5.801299999998353e-001	1.409662e-002
5.801399999998352e-001	1.410059e-002
5.801499999998352e-001	1.410456e-002
5.801599999998351e-001	1.410853e-002
5.801699999998351e-001	1.411251e-002
5.801799999998351e-001	1.411648e-002
5.801899999998350e-001	1.412046e-002
5.801999999998350e-001	1.412443e-002
5.802099999998349e-001	1.412841e-002
5.802199999998349e-001	1.413239e-002
5.802299999998348e-001	1.413637e-002
5.802399999998348e-001	1.414035e-002
5.802499999998347e-001	1.414433e-002
5.802599999998347e-001	1.414831e-002
5.802699999998346e-001	1.415230e-002
5.802799999998346e-001	1.415628e-002
5.802899999998346e-001	1.416027e-002
5.802999999998345e-001	1.416426e-002
5.803099999998345e-001	1.416825e-002
5.803199999998344e-001	1.417224e-002
5.803299999998344e-001	1.417623e-002
5.803399999998343e-001	1.418022e-002
5.803499999998343e-001	1.418421e-002
5.803599999998342e-001	1.418821e-002
5.803699999998342e-001	1.419220e-002
5.803799999998341e-001	1.419620e-002
5.803899999998341e-001	1.420020e-002
5.803999999998341e-001	1.420420e-002
5.804099999998340e-001	1.420820e-002
5.804199999998340e-001	1.421220e-002
5.804299999998339e-001	1.421620e-002
5.804399999998339e-001	1.422021e-002
5.804499999998338e-001	1.422421e-002
5.804599999998338e-001	1.422822e-002
5.804699999998337e-001	1.423222e-002
5.804799999998337e-001	1.423623e-002
5.804899999998336e-001	1.424024e-002
5.804999999998336e-001	1.424425e-002
5.805099999998336e-001	1.424826e-002
5.805199999998335e-001	1.425227e-002
5.805299999998335e-001	1.425629e-002
5.805399999998334e-001	1.426030e-002
5.805499999998334e-001	1.426432e-002
5.805599999998333e-001	1.426833e-002
5.805699999998333e-001	1.427235e-002
5.805799999998332e-001	1.427637e-002
5.805899999998332e-001	1.428039e-002
5.805999999998331e-001	1.428441e-002
5.806099999998331e-001	1.428843e-002
5.806199999998331e-001	1.429246e-002
5.806299999998330e-001	1.429648e-002
5.806399999998330e-001	1.430051e-002
5.806499999998329e-001	1.430454e-002
5.806599999998329e-001	1.430856e-002
5.806699999998328e-001	1.431259e-002
5.806799999998328e-001	1.431662e-002
5.806899999998327e-001	1.432066e-002
5.806999999998327e-001	1.432469e-002
5.807099999998326e-001	1.432872e-002
5.807199999998326e-001	1.433276e-002
5.807299999998326e-001	1.433679e-002
5.807399999998325e-001	1.434083e-002
5.807499999998325e-001	1.434487e-002
5.807599999998324e-001	1.434891e-002
5.807699999998324e-001	1.435295e-002
5.807799999998323e-001	1.435699e-002
5.807899999998323e-001	1.436103e-002
5.807999999998322e-001	1.436508e-002
5.808099999998322e-001	1.436912e-002
5.808199999998321e-001	1.437317e-002
5.808299999998321e-001	1.437722e-002
5.808399999998321e-001	1.438127e-002
5.808499999998320e-001	1.438531e-002
5.808599999998320e-001	1.438937e-002
5.808699999998319e-001	1.439342e-002
5.808799999998319e-001	1.439747e-002
5.808899999998318e-001	1.440153e-002
5.808999999998318e-001	1.440558e-002
5.809099999998317e-001	1.440964e-002
5.809199999998317e-001	1.441369e-002
5.809299999998316e-001	1.441775e-002
5.809399999998316e-001	1.442181e-002
5.809499999998316e-001	1.442587e-002
5.809599999998315e-001	1.442994e-002
5.809699999998315e-001	1.443400e-002
5.809799999998314e-001	1.443806e-002
5.809899999998314e-001	1.444213e-002
5.809999999998313e-001	1.444620e-002
5.810099999998313e-001	1.445026e-002
5.810199999998312e-001	1.445433e-002
5.810299999998312e-001	1.445840e-002
5.810399999998311e-001	1.446247e-002
5.810499999998311e-001	1.446655e-002
5.810599999998310e-001	1.447062e-002
5.810699999998310e-001	1.447470e-002
5.810799999998310e-001	1.447877e-002
5.810899999998309e-001	1.448285e-002
5.810999999998309e-001	1.448693e-002
5.811099999998308e-001	1.449101e-002
5.811199999998308e-001	1.449509e-002
5.811299999998307e-001	1.449917e-002
5.811399999998307e-001	1.450325e-002
5.811499999998306e-001	1.450733e-002
5.811599999998306e-001	1.451142e-002
5.811699999998305e-001	1.451551e-002
5.811799999998305e-001	1.451959e-002
5.811899999998305e-001	1.452368e-002
5.811999999998304e-001	1.452777e-002
5.812099999998304e-001	1.453186e-002
5.812199999998303e-001	1.453595e-002
5.812299999998303e-001	1.454005e-002
5.812399999998302e-001	1.454414e-002
5.812499999998302e-001	1.454824e-002
5.812599999998301e-001	1.455233e-002
5.812699999998301e-001	1.455643e-002
5.812799999998300e-001	1.456053e-002
5.812899999998300e-001	1.456463e-002
5.812999999998300e-001	1.456873e-002
5.813099999998299e-001	1.457283e-002
5.813199999998299e-001	1.457694e-002
5.813299999998298e-001	1.458104e-002
5.813399999998298e-001	1.458515e-002
5.813499999998297e-001	1.458925e-002
5.813599999998297e-001	1.459336e-002
5.813699999998296e-001	1.459747e-002
5.813799999998296e-001	1.460158e-002
5.813899999998295e-001	1.460569e-002
5.813999999998295e-001	1.460980e-002
5.814099999998295e-001	1.461392e-002
5.814199999998294e-001	1.461803e-002
5.814299999998294e-001	1.462215e-002
5.814399999998293e-001	1.462627e-002
5.814499999998293e-001	1.463038e-002
5.814599999998292e-001	1.463450e-002
5.814699999998292e-001	1.463863e-002
5.814799999998291e-001	1.464275e-002
5.814899999998291e-001	1.464687e-002
5.814999999998290e-001	1.465099e-002
5.815099999998290e-001	1.465512e-002
5.815199999998290e-001	1.465925e-002
5.815299999998289e-001	1.466337e-002
5.815399999998289e-001	1.466750e-002
5.815499999998288e-001	1.467163e-002
5.815599999998288e-001	1.467576e-002
5.815699999998287e-001	1.467990e-002
5.815799999998287e-001	1.468403e-002
5.815899999998286e-001	1.468816e-002
5.815999999998286e-001	1.469230e-002
5.816099999998285e-001	1.469644e-002
5.816199999998285e-001	1.470057e-002
5.816299999998285e-001	1.470471e-002
5.816399999998284e-001	1.470885e-002
5.816499999998284e-001	1.471299e-002
5.816599999998283e-001	1.471714e-002
5.816699999998283e-001	1.472128e-002
5.816799999998282e-001	1.472543e-002
5.816899999998282e-001	1.472957e-002
5.816999999998281e-001	1.473372e-002
5.817099999998281e-001	1.473787e-002
5.817199999998280e-001	1.474202e-002
5.817299999998280e-001	1.474617e-002
5.817399999998280e-001	1.475032e-002
5.817499999998279e-001	1.475447e-002
5.817599999998279e-001	1.475863e-002
5.817699999998278e-001	1.476278e-002
5.817799999998278e-001	1.476694e-002
5.817899999998277e-001	1.477110e-002
5.817999999998277e-001	1.477526e-002
5.818099999998276e-001	1.477942e-002
5.818199999998276e-001	1.478358e-002
5.818299999998275e-001	1.478774e-002
5.818399999998275e-001	1.479190e-002
5.818499999998275e-001	1.479607e-002
5.818599999998274e-001	1.480024e-002
5.818699999998274e-001	1.480440e-002
5.818799999998273e-001	1.480857e-002
5.818899999998273e-001	1.481274e-002
5.818999999998272e-001	1.481691e-002
5.819099999998272e-001	1.482108e-002
5.819199999998271e-001	1.482526e-002
5.819299999998271e-001	1.482943e-002
5.819399999998270e-001	1.483360e-002
5.819499999998270e-001	1.483778e-002
5.819599999998270e-001	1.484196e-002
5.819699999998269e-001	1.484614e-002
5.819799999998269e-001	1.485032e-002
5.819899999998268e-001	1.485450e-002
5.819999999998268e-001	1.485868e-002
5.820099999998267e-001	1.486287e-002
5.820199999998267e-001	1.486705e-002
5.820299999998266e-001	1.487124e-002
5.820399999998266e-001	1.487542e-002
5.820499999998265e-001	1.487961e-002
5.820599999998265e-001	1.488380e-002
5.820699999998265e-001	1.488799e-002
5.820799999998264e-001	1.489218e-002
5.820899999998264e-001	1.489638e-002
5.820999999998263e-001	1.490057e-002
5.821099999998263e-001	1.490476e-002
5.821199999998262e-001	1.490896e-002
5.821299999998262e-001	1.491316e-002
5.821399999998261e-001	1.491736e-002
5.821499999998261e-001	1.492156e-002
5.821599999998260e-001	1.492576e-002
5.821699999998260e-001	1.492996e-002
5.821799999998260e-001	1.493416e-002
5.821899999998259e-001	1.493837e-002
5.821999999998259e-001	1.494257e-002
5.822099999998258e-001	1.494678e-002
5.822199999998258e-001	1.495099e-002
5.822299999998257e-001	1.495520e-002
5.822399999998257e-001	1.495941e-002
5.822499999998256e-001	1.496362e-002
5.822599999998256e-001	1.496783e-002
5.822699999998255e-001	1.497205e-002
5.822799999998255e-001	1.497626e-002
5.822899999998255e-001	1.498048e-002
5.822999999998254e-001	1.498470e-002
5.823099999998254e-001	1.498892e-002
5.823199999998253e-001	1.499314e-002
5.823299999998253e-001	1.499736e-002
5.823399999998252e-001	1.500158e-002
5.823499999998252e-001	1.500580e-002
5.823599999998251e-001	1.501003e-002
5.823699999998251e-001	1.501425e-002
5.823799999998250e-001	1.501848e-002
5.823899999998250e-001	1.502271e-002
5.823999999998250e-001	1.502694e-002
5.824099999998249e-001	1.503117e-002
5.824199999998249e-001	1.503540e-002
5.824299999998248e-001	1.503963e-002
5.824399999998248e-001	1.504387e-002
5.824499999998247e-001	1.504810e-002
5.824599999998247e-001	1.505234e-002
5.824699999998246e-001	1.505658e-002
5.824799999998246e-001	1.506082e-002
5.824899999998245e-001	1.506506e-002
5.824999999998245e-001	1.506930e-002
5.825099999998245e-001	1.507354e-002
5.825199999998244e-001	1.507778e-002
5.825299999998244e-001	1.508203e-002
5.825399999998243e-001	1.508628e-002
5.825499999998243e-001	1.509052e-002
5.825599999998242e-001	1.509477e-002
5.825699999998242e-001	1.509902e-002
5.825799999998241e-001	1.510327e-002
5.825899999998241e-001	1.510752e-002
5.825999999998240e-001	1.511178e-002
5.826099999998240e-001	1.511603e-002
5.826199999998240e-001	1.512029e-002
5.826299999998239e-001	1.512454e-002
5.826399999998239e-001	1.512880e-002
5.826499999998238e-001	1.513306e-002
5.826599999998238e-001	1.513732e-002
5.826699999998237e-001	1.514158e-002
5.826799999998237e-001	1.514585e-002
5.826899999998236e-001	1.515011e-002
5.826999999998236e-001	1.515438e-002
5.827099999998235e-001	1.515864e-002
5.827199999998235e-001	1.516291e-002
5.827299999998234e-001	1.516718e-002
5.827399999998234e-001	1.517145e-002
5.827499999998234e-001	1.517572e-002
5.827599999998233e-001	1.517999e-002
5.827699999998233e-001	1.518427e-002
5.827799999998232e-001	1.518854e-002
5.827899999998232e-001	1.519282e-002
5.827999999998231e-001	1.519709e-002
5.828099999998231e-001	1.520137e-002
5.828199999998230e-001	1.520565e-002
5.828299999998230e-001	1.520993e-002
5.828399999998229e-001	1.521421e-002
5.828499999998229e-001	1.521850e-002
5.828599999998229e-001	1.522278e-002
5.828699999998228e-001	1.522707e-002
5.828799999998228e-001	1.523135e-002
5.828899999998227e-001	1.523564e-002
5.828999999998227e-001	1.523993e-002
5.829099999998226e-001	1.524422e-002
5.829199999998226e-001	1.524851e-002
5.829299999998225e-001	1.525280e-002
5.829399999998225e-001	1.525710e-002
5.829499999998224e-001	1.526139e-002
5.829599999998224e-001	1.526569e-002
5.829699999998224e-001	1.526999e-002
5.829799999998223e-001	1.527429e-002
5.829899999998223e-001	1.527859e-002
5.829999999998222e-001	1.528289e-002
5.830099999998222e-001	1.528719e-002
5.830199999998221e-001	1.529149e-002
5.830299999998221e-001	1.529580e-002
5.830399999998220e-001	1.530010e-002
5.830499999998220e-001	1.530441e-002
5.830599999998219e-001	1.530872e-002
5.830699999998219e-001	1.531303e-002
5.830799999998219e-001	1.531734e-002
5.830899999998218e-001	1.532165e-002
5.830999999998218e-001	1.532597e-002
5.831099999998217e-001	1.533028e-002
5.831199999998217e-001	1.533460e-002
5.831299999998216e-001	1.533891e-002
5.831399999998216e-001	1.534323e-002
5.831499999998215e-001	1.534755e-002
5.831599999998215e-001	1.535187e-002
5.831699999998214e-001	1.535619e-002
5.831799999998214e-001	1.536051e-002
5.831899999998214e-001	1.536484e-002
5.831999999998213e-001	1.536916e-002
5.832099999998213e-001	1.537349e-002
5.832199999998212e-001	1.537782e-002
5.832299999998212e-001	1.538215e-002
5.832399999998211e-001	1.538648e-002
5.832499999998211e-001	1.539081e-002
5.832599999998210e-001	1.539514e-002
5.832699999998210e-001	1.539948e-002
5.832799999998209e-001	1.540381e-002
5.832899999998209e-001	1.540815e-002
5.832999999998209e-001	1.541248e-002
5.833099999998208e-001	1.541682e-002
5.833199999998208e-001	1.542116e-002
5.833299999998207e-001	1.542550e-002
5.833399999998207e-001	1.542985e-002
5.833499999998206e-001	1.543419e-002
5.833599999998206e-001	1.543853e-002
5.833699999998205e-001	1.544288e-002
5.833799999998205e-001	1.544723e-002
5.833899999998204e-001	1.545158e-002
5.833999999998204e-001	1.545593e-002
5.834099999998204e-001	1.546028e-002
5.834199999998203e-001	1.546463e-002
5.834299999998203e-001	1.546898e-002
5.834399999998202e-001	1.547334e-002
5.834499999998202e-001	1.547769e-002
5.834599999998201e-001	1.548205e-002
5.834699999998201e-001	1.548641e-002
5.834799999998200e-001	1.549077e-002
5.834899999998200e-001	1.549513e-002
5.834999999998199e-001	1.549949e-002
5.835099999998199e-001	1.550385e-002
5.835199999998199e-001	1.550822e-002
5.835299999998198e-001	1.551258e-002
5.835399999998198e-001	1.551695e-002
5.835499999998197e-001	1.552132e-002
5.835599999998197e-001	1.552569e-002
5.835699999998196e-001	1.553006e-002
5.835799999998196e-001	1.553443e-002
5.835899999998195e-001	1.553880e-002
5.835999999998195e-001	1.554317e-002
5.836099999998194e-001	1.554755e-002
5.836199999998194e-001	1.555193e-002
5.836299999998194e-001	1.555630e-002
5.836399999998193e-001	1.556068e-002
5.836499999998193e-001	1.556506e-002
5.836599999998192e-001	1.556944e-002
5.836699999998192e-001	1.557383e-002
5.836799999998191e-001	1.557821e-002
5.836899999998191e-001	1.558260e-002
5.836999999998190e-001	1.558698e-002
